Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax,Total_Sales,Date,Time,Payment_Type,cogs,gross_margin_percentage,gross_income,Rating,Time_of_Day,Day_Name,Month_Name
319-74-2561,A,Yangon,Member,Female,Electronic accessories,94.639999389648438,3,14.196000099182129,298.11599731445313,2019-02-21,16:55:00.0000000,Cash,283.92001342773438,4.7619047164916992,14.196000099182129,5.5,Evening,Thursday,February
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.870002746582031,8,37.948001861572266,796.90802001953125,2019-02-12,12:58:00.0000000,Ewallet,758.96002197265625,4.7619047164916992,37.948001861572266,8.6999998092651367,Afternoon,Tuesday,February
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.340000152587891,3,8.6009998321533203,180.62100219726563,2019-03-10,18:59:00.0000000,Credit card,172.02000427246094,4.7619047164916992,8.6009998321533203,7.9000000953674316,Evening,Sunday,March
239-36-3640,B,Mandalay,Normal,Male,Electronic accessories,45.349998474121094,6,13.604999542236328,285.70498657226563,2019-01-31,13:44:00.0000000,Ewallet,272.10000610351563,4.7619047164916992,13.604999542236328,6.0999999046325684,Afternoon,Thursday,January
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.080001831054688,7,21.728000640869141,456.28799438476563,2019-03-06,13:46:00.0000000,Ewallet,434.55999755859375,4.7619047164916992,21.728000640869141,5.4000000953674316,Afternoon,Wednesday,March
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.810000419616699,5,2.9525001049041748,62.002498626708984,2019-02-17,18:06:00.0000000,Cash,59.049999237060547,4.7619047164916992,2.9525001049041748,9.3999996185302734,Evening,Sunday,February
279-62-1445,C,Naypyitaw,Member,Female,Fashion accessories,12.539999961853027,1,0.62699997425079346,13.166999816894531,2019-02-21,12:38:00.0000000,Cash,12.539999961853027,4.7619047164916992,0.62699997425079346,8.1999998092651367,Afternoon,Thursday,February
213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.3249998092651367,90.824996948242188,2019-03-20,15:56:00.0000000,Cash,86.5,4.7619047164916992,4.3249998092651367,6.1999998092651367,Afternoon,Wednesday,March
746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.160003662109375,2,8.7159996032714844,183.03599548339844,2019-01-11,14:29:00.0000000,Credit card,174.32000732421875,4.7619047164916992,8.7159996032714844,9.6999998092651367,Afternoon,Friday,January
836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.370002746582031,9,31.216499328613281,655.5465087890625,2019-01-26,19:14:00.0000000,Ewallet,624.33001708984375,4.7619047164916992,31.216499328613281,4,Evening,Saturday,January
583-72-1480,C,Naypyitaw,Member,Male,Electronic accessories,37.060001373291016,4,7.4120001792907715,155.65199279785156,2019-01-31,16:24:00.0000000,Ewallet,148.24000549316406,4.7619047164916992,7.4120001792907715,9.6999998092651367,Evening,Thursday,January
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.699996948242188,6,27.209999084472656,571.40997314453125,2019-02-26,10:52:00.0000000,Cash,544.20001220703125,4.7619047164916992,27.209999084472656,5.3000001907348633,Morning,Tuesday,February
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.419998168945313,8,25.368000030517578,532.72802734375,2019-03-11,12:55:00.0000000,Ewallet,507.3599853515625,4.7619047164916992,25.368000030517578,7.4000000953674316,Afternoon,Monday,March
289-65-5721,B,Mandalay,Normal,Female,Fashion accessories,81.370002746582031,2,8.1370000839233398,170.87699890136719,2019-01-26,19:28:00.0000000,Cash,162.74000549316406,4.7619047164916992,8.1370000839233398,6.5,Evening,Saturday,January
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.590000152587891,3,1.5885000228881836,33.358501434326172,2019-03-12,13:52:00.0000000,Credit card,31.770000457763672,4.7619047164916992,1.5885000228881836,8.6999998092651367,Afternoon,Tuesday,March
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.089996337890625,9,37.840499877929688,794.6505126953125,2019-02-11,10:54:00.0000000,Cash,756.80999755859375,4.7619047164916992,37.840499877929688,8,Morning,Monday,February
269-04-5750,B,Mandalay,Member,Male,Fashion accessories,73.819999694824219,4,14.763999938964844,310.04400634765625,2019-02-21,18:31:00.0000000,Cash,295.27999877929688,4.7619047164916992,14.763999938964844,6.6999998092651367,Evening,Thursday,February
157-13-5295,A,Yangon,Member,Male,Health and beauty,51.939998626708984,10,25.969999313354492,545.3699951171875,2019-03-09,18:24:00.0000000,Ewallet,519.4000244140625,4.7619047164916992,25.969999313354492,6.5,Evening,Saturday,March
645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.139999389648438,2,9.314000129699707,195.593994140625,2019-01-20,18:09:00.0000000,Ewallet,186.27999877929688,4.7619047164916992,9.314000129699707,4.0999999046325684,Evening,Sunday,January
211-30-9270,C,Naypyitaw,Normal,Male,Health and beauty,17.409999847412109,5,4.3524999618530273,91.402496337890625,2019-01-28,15:16:00.0000000,Credit card,87.050003051757813,4.7619047164916992,4.3524999618530273,4.9000000953674316,Afternoon,Monday,January
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.220001220703125,5,11.055000305175781,232.15499877929688,2019-03-05,17:07:00.0000000,Credit card,221.10000610351563,4.7619047164916992,11.055000305175781,8.6000003814697266,Evening,Tuesday,March
346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.220000267028809,5,3.3050000667572021,69.404998779296875,2019-03-02,19:26:00.0000000,Cash,66.099998474121094,4.7619047164916992,3.3050000667572021,4.3000001907348633,Evening,Saturday,March
478-06-7835,A,Yangon,Normal,Male,Fashion accessories,89.69000244140625,1,4.4844999313354492,94.17449951171875,2019-01-11,11:20:00.0000000,Ewallet,89.69000244140625,4.7619047164916992,4.4844999313354492,4.9000000953674316,Morning,Friday,January
540-11-4336,A,Yangon,Normal,Male,Food and beverages,24.940000534057617,9,11.222999572753906,235.68299865722656,2019-01-11,16:49:00.0000000,Credit card,224.46000671386719,4.7619047164916992,11.222999572753906,5.5999999046325684,Evening,Friday,January
448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.770000457763672,2,5.9770002365112305,125.51699829101563,2019-03-11,12:01:00.0000000,Credit card,119.54000091552734,4.7619047164916992,5.9770002365112305,5.8000001907348633,Afternoon,Monday,March
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.199996948242188,2,9.3199996948242188,195.72000122070313,2019-02-28,18:37:00.0000000,Credit card,186.39999389648438,4.7619047164916992,9.3199996948242188,6,Evening,Thursday,February
217-58-1179,A,Yangon,Member,Male,Home and lifestyle,62.650001525878906,4,12.529999732971191,263.1300048828125,2019-01-05,11:25:00.0000000,Cash,250.60000610351563,4.7619047164916992,12.529999732971191,4.1999998092651367,Morning,Saturday,January
376-02-8238,B,Mandalay,Normal,Male,Home and lifestyle,93.870002746582031,8,37.548000335693359,788.50799560546875,2019-02-02,18:42:00.0000000,Credit card,750.96002197265625,4.7619047164916992,37.548000335693359,8.3000001907348633,Evening,Saturday,February
530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.590000152587891,8,19.035999298095703,399.75601196289063,2019-01-01,14:47:00.0000000,Cash,380.72000122070313,4.7619047164916992,19.035999298095703,5.6999998092651367,Afternoon,Tuesday,January
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.400001525878906,3,12.210000038146973,256.41000366210938,2019-02-09,19:43:00.0000000,Cash,244.19999694824219,4.7619047164916992,12.210000038146973,4.8000001907348633,Evening,Saturday,February
604-70-6476,A,Yangon,Member,Male,Fashion accessories,17.940000534057617,5,4.4850001335144043,94.18499755859375,2019-01-23,14:04:00.0000000,Ewallet,89.699996948242188,4.7619047164916992,4.4850001335144043,6.8000001907348633,Afternoon,Wednesday,January
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.720001220703125,4,15.543999671936035,326.42401123046875,2019-01-07,16:11:00.0000000,Credit card,310.8800048828125,4.7619047164916992,15.543999671936035,8.8000001907348633,Evening,Monday,January
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.05999755859375,7,25.570999145507813,536.99102783203125,2019-01-14,19:06:00.0000000,Credit card,511.42001342773438,4.7619047164916992,25.570999145507813,4.1999998092651367,Evening,Monday,January
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.549999237060547,9,20.947500228881836,439.89749145507813,2019-02-02,15:34:00.0000000,Ewallet,418.95001220703125,4.7619047164916992,20.947500228881836,6.4000000953674316,Afternoon,Saturday,February
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.189998626708984,10,17.594999313354492,369.4949951171875,2019-03-17,19:06:00.0000000,Credit card,351.89999389648438,4.7619047164916992,17.594999313354492,8.3999996185302734,Evening,Sunday,March
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.390000343322754,2,1.4390000104904175,30.218999862670898,2019-03-02,19:44:00.0000000,Credit card,28.780000686645508,4.7619047164916992,1.4390000104904175,7.1999998092651367,Evening,Saturday,March
290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2019-03-16,11:22:00.0000000,Cash,95,4.7619047164916992,4.75,5.1999998092651367,Morning,Saturday,March
704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.900001525878906,8,23.559999465942383,494.760009765625,2019-01-06,11:23:00.0000000,Cash,471.20001220703125,4.7619047164916992,23.559999465942383,8.8999996185302734,Morning,Sunday,January
110-48-7033,B,Mandalay,Member,Male,Fashion accessories,32.619998931884766,4,6.5240001678466797,137.00399780273438,2019-01-29,14:12:00.0000000,Cash,130.47999572753906,4.7619047164916992,6.5240001678466797,9,Afternoon,Tuesday,January
366-93-0948,A,Yangon,Member,Male,Electronic accessories,66.349998474121094,1,3.317500114440918,69.667503356933594,2019-01-31,10:46:00.0000000,Credit card,66.349998474121094,4.7619047164916992,3.317500114440918,9.6999998092651367,Morning,Thursday,January
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.909999847412109,6,7.7729997634887695,163.23300170898438,2019-02-05,10:16:00.0000000,Ewallet,155.46000671386719,4.7619047164916992,7.7729997634887695,8.6999998092651367,Morning,Tuesday,February
151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.4499998092651367,135.44999694824219,2019-02-13,12:38:00.0000000,Ewallet,129,4.7619047164916992,6.4499998092651367,6.5,Afternoon,Wednesday,February
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94000244140625,4,13.187999725341797,276.947998046875,2019-02-07,13:05:00.0000000,Credit card,263.760009765625,4.7619047164916992,13.187999725341797,6.9000000953674316,Afternoon,Thursday,February
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.05999755859375,9,33.777000427246094,709.3170166015625,2019-03-19,13:25:00.0000000,Ewallet,675.53997802734375,4.7619047164916992,33.777000427246094,6.1999998092651367,Afternoon,Tuesday,March
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.450000762939453,4,3.2899999618530273,69.089996337890625,2019-03-07,14:53:00.0000000,Ewallet,65.800003051757813,4.7619047164916992,3.2899999618530273,5.5999999046325684,Afternoon,Thursday,March
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.299999237060547,4,7.6599998474121094,160.86000061035156,2019-03-13,19:22:00.0000000,Cash,153.19999694824219,4.7619047164916992,7.6599998474121094,5.6999998092651367,Evening,Wednesday,March
447-15-7839,A,Yangon,Member,Female,Sports and travel,22.239999771118164,10,11.119999885559082,233.52000427246094,2019-02-09,11:00:00.0000000,Cash,222.39999389648438,4.7619047164916992,11.119999885559082,4.1999998092651367,Morning,Saturday,February
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.450000762939453,1,2.7225000858306885,57.172500610351563,2019-02-26,19:24:00.0000000,Ewallet,54.450000762939453,4.7619047164916992,2.7225000858306885,7.9000000953674316,Evening,Tuesday,February
253-12-6086,A,Yangon,Member,Female,Sports and travel,98.400001525878906,7,34.439998626708984,723.239990234375,2019-03-12,12:43:00.0000000,Credit card,688.79998779296875,4.7619047164916992,34.439998626708984,8.6999998092651367,Afternoon,Tuesday,March
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.470001220703125,4,7.0939998626708984,148.9739990234375,2019-03-14,17:22:00.0000000,Credit card,141.8800048828125,4.7619047164916992,7.0939998626708984,6.9000000953674316,Evening,Thursday,March
571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.599998474121094,10,37.299999237060547,783.29998779296875,2019-01-08,20:55:00.0000000,Cash,746,4.7619047164916992,37.299999237060547,9.5,Evening,Tuesday,January
144-51-6085,A,Yangon,Member,Male,Home and lifestyle,70.739997863769531,4,14.14799976348877,297.10800170898438,2019-01-05,16:05:00.0000000,Credit card,282.95999145507813,4.7619047164916992,14.14799976348877,4.4000000953674316,Evening,Saturday,January
731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.540000915527344,10,17.770000457763672,373.17001342773438,2019-01-04,13:34:00.0000000,Ewallet,355.39999389648438,4.7619047164916992,17.770000457763672,7,Afternoon,Friday,January
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.430000305175781,5,16.857500076293945,354.00750732421875,2019-03-06,18:13:00.0000000,Ewallet,337.14999389648438,4.7619047164916992,16.857500076293945,6.3000001907348633,Evening,Wednesday,March
687-15-1097,C,Naypyitaw,Member,Female,Health and beauty,21.120000839233398,2,2.1119999885559082,44.352001190185547,2019-01-03,19:17:00.0000000,Cash,42.240001678466797,4.7619047164916992,2.1119999885559082,9.6999998092651367,Evening,Thursday,January
126-54-1082,A,Yangon,Member,Female,Home and lifestyle,21.540000915527344,9,9.6929998397827148,203.55299377441406,2019-01-07,11:44:00.0000000,Credit card,193.86000061035156,4.7619047164916992,9.6929998397827148,8.8000001907348633,Morning,Monday,January
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.029999732971191,2,1.2029999494552612,25.26300048828125,2019-01-27,15:51:00.0000000,Cash,24.059999465942383,4.7619047164916992,1.2029999494552612,5.0999999046325684,Afternoon,Sunday,January
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.709999084472656,6,29.913000106811523,628.1729736328125,2019-02-26,16:52:00.0000000,Ewallet,598.260009765625,4.7619047164916992,29.913000106811523,7.9000000953674316,Evening,Tuesday,February
566-19-5475,B,Mandalay,Normal,Male,Fashion accessories,47.970001220703125,7,16.789499282836914,352.57949829101563,2019-01-07,20:52:00.0000000,Cash,335.79000854492188,4.7619047164916992,16.789499282836914,6.1999998092651367,Evening,Monday,January
526-86-8552,C,Naypyitaw,Member,Female,Home and lifestyle,21.819999694824219,10,10.909999847412109,229.11000061035156,2019-01-07,17:36:00.0000000,Cash,218.19999694824219,4.7619047164916992,10.909999847412109,7.0999999046325684,Evening,Monday,January
376-56-3573,C,Naypyitaw,Normal,Female,Fashion accessories,95.419998168945313,4,19.083999633789063,400.76400756835938,2019-02-02,13:23:00.0000000,Ewallet,381.67999267578125,4.7619047164916992,19.083999633789063,6.4000000953674316,Afternoon,Saturday,February
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.989997863769531,10,35.494998931884766,745.39501953125,2019-03-20,16:28:00.0000000,Cash,709.9000244140625,4.7619047164916992,35.494998931884766,5.6999998092651367,Evening,Wednesday,March
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.020000457763672,10,22.010000228881836,462.20999145507813,2019-03-20,19:57:00.0000000,Credit card,440.20001220703125,4.7619047164916992,22.010000228881836,9.6000003814697266,Evening,Wednesday,March
136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,69.959999084472656,8,27.983999252319336,587.66400146484375,2019-02-15,17:01:00.0000000,Credit card,559.67999267578125,4.7619047164916992,27.983999252319336,6.4000000953674316,Evening,Friday,February
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.8500000238418579,38.849998474121094,2019-03-06,13:29:00.0000000,Credit card,37,4.7619047164916992,1.8500000238418579,7.9000000953674316,Afternoon,Wednesday,March
490-29-1201,A,Yangon,Normal,Female,Sports and travel,15.340000152587891,1,0.76700001955032349,16.107000350952148,2019-01-06,11:09:00.0000000,Cash,15.340000152587891,4.7619047164916992,0.76700001955032349,6.5,Morning,Sunday,January
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.830001831054688,6,29.948999404907227,628.92901611328125,2019-03-04,15:02:00.0000000,Ewallet,598.97998046875,4.7619047164916992,29.948999404907227,8.5,Afternoon,Monday,March
565-17-3836,A,Yangon,Member,Female,Health and beauty,47.669998168945313,4,9.5340003967285156,200.21400451660156,2019-03-12,14:21:00.0000000,Cash,190.67999267578125,4.7619047164916992,9.5340003967285156,9.1000003814697266,Afternoon,Tuesday,March
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.680000305175781,5,16.670000076293945,350.07000732421875,2019-02-20,18:01:00.0000000,Cash,333.39999389648438,4.7619047164916992,16.670000076293945,7.5999999046325684,Evening,Wednesday,February
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.860000610351563,1,3.7430000305175781,78.602996826171875,2019-03-24,14:49:00.0000000,Cash,74.860000610351563,4.7619047164916992,3.7430000305175781,6.9000000953674316,Afternoon,Sunday,March
226-71-3580,C,Naypyitaw,Normal,Female,Sports and travel,23.75,9,10.6875,224.4375,2019-01-31,12:02:00.0000000,Cash,213.75,4.7619047164916992,10.6875,9.5,Afternoon,Thursday,January
283-79-9594,B,Mandalay,Normal,Female,Food and beverages,48.509998321533203,7,16.978500366210938,356.54849243164063,2019-01-25,13:30:00.0000000,Credit card,339.57000732421875,4.7619047164916992,16.978500366210938,5.1999998092651367,Afternoon,Friday,January
430-60-3493,A,Yangon,Member,Female,Home and lifestyle,94.879997253417969,7,33.208000183105469,697.36798095703125,2019-02-03,14:38:00.0000000,Cash,664.15997314453125,4.7619047164916992,33.208000183105469,4.1999998092651367,Afternoon,Sunday,February
139-20-0155,B,Mandalay,Member,Male,Electronic accessories,40.299999237060547,10,20.149999618530273,423.14999389648438,2019-01-24,17:37:00.0000000,Credit card,403,4.7619047164916992,20.149999618530273,7,Evening,Thursday,January
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.850000381469727,7,9.7475004196166992,204.69749450683594,2019-03-14,17:20:00.0000000,Ewallet,194.94999694824219,4.7619047164916992,9.7475004196166992,6,Evening,Thursday,March
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.479999542236328,1,3.124000072479248,65.603996276855469,2019-02-18,20:29:00.0000000,Cash,62.479999542236328,4.7619047164916992,3.124000072479248,4.6999998092651367,Evening,Monday,February
316-68-6352,A,Yangon,Member,Female,Food and beverages,36.360000610351563,2,3.6359999179840088,76.356002807617188,2019-01-21,10:00:00.0000000,Cash,72.720001220703125,4.7619047164916992,3.6359999179840088,7.0999999046325684,Morning,Monday,January
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.110000610351563,10,9.0550003051757813,190.15499877929688,2019-03-13,11:46:00.0000000,Ewallet,181.10000610351563,4.7619047164916992,9.0550003051757813,5.9000000953674316,Morning,Wednesday,March
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.919998168945313,5,12.979999542236328,272.57998657226563,2019-03-03,13:42:00.0000000,Cash,259.60000610351563,4.7619047164916992,12.979999542236328,7.5,Afternoon,Sunday,March
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.840000152587891,4,5.7680001258850098,121.12799835205078,2019-03-29,14:44:00.0000000,Cash,115.36000061035156,4.7619047164916992,5.7680001258850098,6.4000000953674316,Afternoon,Friday,March
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,78.379997253417969,6,23.513999938964844,493.79400634765625,2019-01-10,14:16:00.0000000,Ewallet,470.27999877929688,4.7619047164916992,23.513999938964844,5.8000001907348633,Afternoon,Thursday,January
307-83-9164,A,Yangon,Member,Male,Home and lifestyle,60.009998321533203,4,12.001999855041504,252.04200744628906,2019-01-25,15:54:00.0000000,Cash,240.03999328613281,4.7619047164916992,12.001999855041504,4.5,Afternoon,Friday,January
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.610000610351563,1,4.4305000305175781,93.040496826171875,2019-01-19,10:21:00.0000000,Cash,88.610000610351563,4.7619047164916992,4.4305000305175781,7.6999998092651367,Morning,Saturday,January
446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,99.819999694824219,2,9.9820003509521484,209.62199401855469,2019-01-02,18:09:00.0000000,Credit card,199.63999938964844,4.7619047164916992,9.9820003509521484,6.6999998092651367,Evening,Wednesday,January
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.009998321533203,1,1.9505000114440918,40.960498809814453,2019-03-12,16:46:00.0000000,Credit card,39.009998321533203,4.7619047164916992,1.9505000114440918,4.6999998092651367,Evening,Tuesday,March
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.610000610351563,1,2.4305000305175781,51.040500640869141,2019-02-25,15:31:00.0000000,Cash,48.610000610351563,4.7619047164916992,2.4305000305175781,4.4000000953674316,Afternoon,Monday,February
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.189998626708984,4,10.23799991607666,214.99800109863281,2019-03-18,17:15:00.0000000,Credit card,204.75999450683594,4.7619047164916992,10.23799991607666,4.6999998092651367,Evening,Monday,March
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,14.960000038146973,8,5.9840002059936523,125.66400146484375,2019-02-23,12:29:00.0000000,Cash,119.68000030517578,4.7619047164916992,5.9840002059936523,8.6000003814697266,Afternoon,Saturday,February
411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.199996948242188,7,25.270000457763672,530.66998291015625,2019-03-26,20:14:00.0000000,Ewallet,505.39999389648438,4.7619047164916992,25.270000457763672,4.3000001907348633,Evening,Tuesday,March
286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.229999542236328,7,14.080499649047852,295.69049072265625,2019-03-30,13:22:00.0000000,Cash,281.6099853515625,4.7619047164916992,14.080499649047852,9.6000003814697266,Afternoon,Saturday,March
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.790000915527344,8,35.515998840332031,745.83599853515625,2019-02-17,17:09:00.0000000,Cash,710.32000732421875,4.7619047164916992,35.515998840332031,4.0999999046325684,Evening,Sunday,February
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.479999542236328,3,3.9719998836517334,83.412002563476563,2019-03-21,10:40:00.0000000,Ewallet,79.44000244140625,4.7619047164916992,3.9719998836517334,4.6999998092651367,Morning,Thursday,March
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.910003662109375,2,8.1909999847412109,172.01100158691406,2019-03-05,17:43:00.0000000,Cash,163.82000732421875,4.7619047164916992,8.1909999847412109,7.8000001907348633,Evening,Tuesday,March
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.930000305175781,6,23.979000091552734,503.55899047851563,2019-01-31,14:04:00.0000000,Cash,479.57998657226563,4.7619047164916992,23.979000091552734,5.5,Afternoon,Thursday,January
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.330001831054688,2,6.9330000877380371,145.59300231933594,2019-02-05,19:05:00.0000000,Ewallet,138.66000366210938,4.7619047164916992,6.9330000877380371,9.6999998092651367,Evening,Tuesday,February
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.229999542236328,5,3.557499885559082,74.707496643066406,2019-02-01,10:08:00.0000000,Credit card,71.150001525878906,4.7619047164916992,3.557499885559082,4.4000000953674316,Morning,Friday,February
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.550000190734863,9,6.997499942779541,146.94749450683594,2019-03-07,13:12:00.0000000,Cash,139.94999694824219,4.7619047164916992,6.997499942779541,5,Afternoon,Thursday,March
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.129997253417969,10,39.064998626708984,820.364990234375,2019-02-10,20:51:00.0000000,Cash,781.29998779296875,4.7619047164916992,39.064998626708984,4.4000000953674316,Evening,Sunday,February
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.370002746582031,2,9.9370002746582031,208.677001953125,2019-02-14,17:29:00.0000000,Cash,198.74000549316406,4.7619047164916992,9.9370002746582031,5.1999998092651367,Evening,Thursday,February
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.079999923706055,3,3.1619999408721924,66.402000427246094,2019-02-09,10:25:00.0000000,Cash,63.240001678466797,4.7619047164916992,3.1619999408721924,7.3000001907348633,Morning,Saturday,February
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.790000915527344,5,18.697500228881836,392.64749145507813,2019-01-10,11:34:00.0000000,Cash,373.95001220703125,4.7619047164916992,18.697500228881836,4.9000000953674316,Morning,Thursday,January
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.670000076293945,7,10.384499549865723,218.07449340820313,2019-03-11,18:58:00.0000000,Credit card,207.69000244140625,4.7619047164916992,10.384499549865723,8.1000003814697266,Evening,Monday,March
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.069999694824219,4,8.814000129699707,185.093994140625,2019-02-18,16:28:00.0000000,Ewallet,176.27999877929688,4.7619047164916992,8.814000129699707,8.3999996185302734,Evening,Monday,February
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.930000305175781,9,10.318499565124512,216.68850708007813,2019-02-26,20:26:00.0000000,Cash,206.3699951171875,4.7619047164916992,10.318499565124512,5.5,Evening,Tuesday,February
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.419998168945313,1,1.9709999561309814,41.390998840332031,2019-01-18,15:08:00.0000000,Cash,39.419998168945313,4.7619047164916992,1.9709999561309814,8.3999996185302734,Afternoon,Friday,January
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.260000228881836,6,4.5780000686645508,96.13800048828125,2019-02-15,18:03:00.0000000,Ewallet,91.55999755859375,4.7619047164916992,4.5780000686645508,9.8000001907348633,Evening,Friday,February
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.770000457763672,5,15.442500114440918,324.29251098632813,2019-03-08,13:21:00.0000000,Cash,308.85000610351563,4.7619047164916992,15.442500114440918,6.6999998092651367,Afternoon,Friday,March
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.520000457763672,6,6.4559998512268066,135.57600402832031,2019-01-17,12:48:00.0000000,Credit card,129.1199951171875,4.7619047164916992,6.4559998512268066,9.3999996185302734,Afternoon,Thursday,January
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.739997863769531,4,19.548000335693359,410.50799560546875,2019-03-12,19:53:00.0000000,Ewallet,390.95999145507813,4.7619047164916992,19.548000335693359,6.4000000953674316,Evening,Tuesday,March
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.779998779296875,5,24.944999694824219,523.844970703125,2019-03-09,19:09:00.0000000,Cash,498.89999389648438,4.7619047164916992,24.944999694824219,5.4000000953674316,Evening,Saturday,March
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.260002136230469,4,18.851999282836914,395.89199829101563,2019-03-12,16:30:00.0000000,Cash,377.04000854492188,4.7619047164916992,18.851999282836914,8.6000003814697266,Evening,Tuesday,March
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.130001068115234,4,10.22599983215332,214.74600219726563,2019-01-25,10:11:00.0000000,Credit card,204.52000427246094,4.7619047164916992,10.22599983215332,4,Morning,Friday,January
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.360000610351563,4,7.2719998359680176,152.71200561523438,2019-03-25,13:07:00.0000000,Cash,145.44000244140625,4.7619047164916992,7.2719998359680176,7.5999999046325684,Afternoon,Monday,March
